orders_by_status
generated,PENDING/PENDING/reserved,15001
payment_fixture,PENDING/PENDING/not_reserved,40000
payment_events
payment_fixture,PENDING,40000
stock
1/256GB,98499
2/256GB,98500
3/256GB,98500
4/i5/8GB/512GB SSD/RTX 3050,98500
5/Ryzen 9/32GB/2TB SSD/RTX 4090,98500
6/i5/8GB/512GB SSD,98500
7/i7/16GB/1TB SSD,98500
8/25600mAh,98500
9/20000mAh,98500
10/Một cỡ,98500
