orders_by_status
generated,PENDING/PENDING/reserved,16500
payment_fixture,PENDING/PENDING/not_reserved,40000
payment_events
payment_fixture,PENDING,40000
stock
1/256GB,98350
2/256GB,98350
3/256GB,98350
4/i5/8GB/512GB SSD/RTX 3050,98350
5/Ryzen 9/32GB/2TB SSD/RTX 4090,98350
6/i5/8GB/512GB SSD,98350
7/i7/16GB/1TB SSD,98350
8/25600mAh,98350
9/20000mAh,98350
10/Một cỡ,98350
